Unnamed: 0,ST_NAME,YEAR,AC,CANDIDATE,SEX,AGE,CATEGORY,PARTY,VOTES
175845,KERALA,2006,56 KUNNAMKULAM,5 N.VIJAYA,F,46.0,GEN,ADMK,2053.0
175846,KERALA,2006,56 KUNNAMKULAM,6 K.N.SHAJI,M,36.0,GEN,IND,786.0
175847,KERALA,2006,56 KUNNAMKULAM,7 SANTHOSH,M,29.0,GEN,IND,772.0
175848,KERALA,2006,56 KUNNAMKULAM,8 N.BALARAM,M,35.0,GEN,IND,766.0
175849,KERALA,2006,56 KUNNAMKULAM,9 M.P.BALARAMAN,M,78.0,GEN,IND,388.0
175850,KERALA,2006,57 CHERPU,1 ADV.V.S.SUNILKUMAR,M,38.0,GEN,CPI,56380.0
175851,KERALA,2006,57 CHERPU,2 M.K.KANNAN,M,57.0,GEN,CMPKSC,41776.0
175852,KERALA,2006,57 CHERPU,3 ENGINEER C.G.UNNIRAJ,M,62.0,GEN,BJP,4356.0
175853,KERALA,2006,57 CHERPU,4 A.S.SUNIL,M,40.0,GEN,IND,1066.0
175854,KERALA,2006,57 CHERPU,5 K.UNNIKRISHNAN,M,51.0,GEN,IND,857.0
175855,KERALA,2006,58 TRICHUR,1 ADV.THERAMBIL,M,62.0,GEN,INC,45655.0
175856,KERALA,2006,58 TRICHUR,2 M.M.VARGHESE,M,55.0,GEN,CPI(M),43059.0
175857,KERALA,2006,58 TRICHUR,3 SURENDRAN,M,36.0,GEN,BJP,4723.0
175858,KERALA,2006,58 TRICHUR,4 DASAN KUTTUKKARAN,M,46.0,SC,BSP,871.0
175859,KERALA,2006,58 TRICHUR,5 C.A SIVAN,M,65.0,GEN,IND,508.0
175860,KERALA,2006,58 TRICHUR,6 BABY PUTHIRY,M,46.0,GEN,IND,363.0
175861,KERALA,2006,58 TRICHUR,7 JOSEPH JOHN,M,38.0,GEN,IND,313.0
175862,KERALA,2006,59 OLLUR,1 RAJAJI MATHEW THOMAS,M,51.0,GEN,CPI,61467.0
175863,KERALA,2006,59 OLLUR,2 LEELAMMA TEACHER,F,55.0,GEN,INC,53498.0
175864,KERALA,2006,59 OLLUR,3 E.V.KRISHNAN NAMBOODIRI,M,49.0,GEN,BJP,6383.0
175865,KERALA,2006,59 OLLUR,4 M.K.NANDAKUMAR,M,39.0,GEN,IND,935.0
175866,KERALA,2006,59 OLLUR,5 C.K.DILIP KUMAR,M,27.0,GEN,IND,663.0
175867,KERALA,2006,60 KODAKARA,1 PROF.C.RAVEENDRANATH,M,50.0,GEN,CPI(M),61499.0
175868,KERALA,2006,60 KODAKARA,2 ADV.K.P.VISWANATHAN,M,65.0,GEN,INC,41616.0
175869,KERALA,2006,60 KODAKARA,3 PARAMESWARAN(NAGESH),M,37.0,GEN,BJP,8018.0
175870,KERALA,2006,60 KODAKARA,4 SANRO PUTHUKKAD,M,40.0,GEN,IND,629.0
175871,KERALA,2006,60 KODAKARA,5 P.RAVEENDRAN,M,47.0,GEN,IND,558.0
175872,KERALA,2006,60 KODAKARA,6 P.C.PUSHPAKARAN,M,38.0,SC,BSP,539.0
175873,KERALA,2006,60 KODAKARA,7 KUMARAN,M,64.0,SC,IND,421.0
175874,KERALA,2006,60 KODAKARA,8 JAYAN KONIKKARA,M,39.0,SC,IND,353.0
175875,KERALA,2006,60 KODAKARA,9 BHASKARAN,M,63.0,GEN,IND,259.0
175876,KERALA,2006,61 CHALAKUDI,1 B D DEVASSY,M,55.0,GEN,CPI(M),51378.0
175877,KERALA,2006,61 CHALAKUDI,2 PROF. SAVITHRI,F,61.0,GEN,INC,36823.0
175878,KERALA,2006,61 CHALAKUDI,3 K G SUNDARAN,M,40.0,GEN,BJP,4643.0
175879,KERALA,2006,61 CHALAKUDI,4 C C MENAKA TEACHER M A,F,47.0,GEN,IND,894.0
175880,KERALA,2006,61 CHALAKUDI,5 ADV. T K MANOJ,M,34.0,SC,BSP,789.0
175881,KERALA,2006,61 CHALAKUDI,6 ANTO C L,M,55.0,GEN,IND,743.0
175882,KERALA,2006,61 CHALAKUDI,7 E S GEORGE,M,59.0,GEN,IND,359.0
175883,KERALA,2006,62 MALA,1 A K CHANDRAN,M,59.0,GEN,CPI,46004.0
175884,KERALA,2006,62 MALA,2 T U RADHAKRISHNAN,M,50.0,GEN,INC,38976.0
175885,KERALA,2006,62 MALA,3 A A ASHARAF,M,45.0,GEN,IND,11438.0
175886,KERALA,2006,62 MALA,4 RADHA VELAYUDHAN,F,40.0,GEN,BJP,3681.0
175887,KERALA,2006,62 MALA,5 ROSSY CHERIYAN,F,47.0,GEN,IND,1000.0
175888,KERALA,2006,62 MALA,6 TOBY VARGHESSE,M,41.0,GEN,IND,562.0
175889,KERALA,2006,62 MALA,7 JOSHY KUMAR,M,49.0,GEN,BSP,479.0
175890,KERALA,2006,62 MALA,8 T K MURALI,M,31.0,GEN,IND,399.0
175891,KERALA,2006,63 IRINJALAKKUDA,1 ADV.THOMAS UNNIYADAN,M,47.0,GEN,KEC(M),58825.0
175892,KERALA,2006,63 IRINJALAKKUDA,2 C.K.CHANDRAN,M,51.0,GEN,CPI(M),50830.0
175893,KERALA,2006,63 IRINJALAKKUDA,3 P.G.ANILKUMAR,M,46.0,GEN,BJP,3796.0
175894,KERALA,2006,63 IRINJALAKKUDA,4 C.K.CHANDRAN,M,41.0,SC,IND,637.0
175895,KERALA,2006,63 IRINJALAKKUDA,5 THOMAS OOLAKKADAN,M,65.0,GEN,IND,635.0
175896,KERALA,2006,63 IRINJALAKKUDA,6 P.K.SUBRAHMANIAN,M,48.0,SC,BSP,586.0
175897,KERALA,2006,63 IRINJALAKKUDA,7 P.N.SURAN,M,45.0,SC,IND,564.0
175898,KERALA,2006,63 IRINJALAKKUDA,8 A.A.THOMAS,M,37.0,GEN,IND,235.0
175899,KERALA,2006,64 MANALUR,1 MURALI PERUNELLI,M,55.0,GEN,CPI(M),49598.0
175900,KERALA,2006,64 MANALUR,2 M.K.PAULSON MASTER,M,58.0,GEN,INC,41878.0
175901,KERALA,2006,64 MANALUR,3 SUDHEER G KOLLARA,M,44.0,GEN,BJP,5916.0
175902,KERALA,2006,64 MANALUR,4 BABU ELAVALLY,M,38.0,GEN,IND,634.0
175903,KERALA,2006,64 MANALUR,5 M.V.VIJAYAN,M,43.0,SC,BSP,633.0
175904,KERALA,2006,65 GURUVAYOOR,1 K V ABDUL KHADER,M,41.0,GEN,CPI(M),51740.0
175905,KERALA,2006,65 GURUVAYOOR,2 C H RASHEED,M,43.0,GEN,MUL,39431.0
175906,KERALA,2006,65 GURUVAYOOR,3 P M GOPINATHAN,M,55.0,GEN,BJP,8577.0
175907,KERALA,2006,65 GURUVAYOOR,4 GOPALAN ALIAS G,M,70.0,GEN,IND,1179.0
175908,KERALA,2006,65 GURUVAYOOR,5 ADV. P K YUSUF ISUDHEEN,M,54.0,GEN,IND,726.0
175909,KERALA,2006,65 GURUVAYOOR,6 SASI VETTIPPARA,M,32.0,SC,BSP,676.0
175910,KERALA,2006,66 NATTIKA,1 T N PRATHAPAN,M,45.0,GEN,INC,52511.0
175911,KERALA,2006,66 NATTIKA,2 FATHIMA ABDUL KHADAR,F,46.0,GEN,CPI,42825.0
175912,KERALA,2006,66 NATTIKA,3 PREETHIHARAN,M,47.0,GEN,BJP,4003.0
175913,KERALA,2006,66 NATTIKA,4 RAJAN,M,38.0,SC,IND,566.0
175914,KERALA,2006,66 NATTIKA,5 A K SHIVARATNAN,M,41.0,SC,BSP,363.0
175915,KERALA,2006,66 NATTIKA,6 FATHIMA ABDUL KHADER,F,42.0,GEN,IND,349.0
175916,KERALA,2006,66 NATTIKA,7 PRATAPAN,M,38.0,GEN,IND,297.0
175917,KERALA,2006,66 NATTIKA,8 FATHIMA ABDUL KHADER,F,40.0,GEN,IND,254.0
175918,KERALA,2006,66 NATTIKA,9 ASHKAR,M,27.0,GEN,IND,208.0
175919,KERALA,2006,67 KODUNGALLUR,1 ADV.K.P.RAJENDRAN,M,49.0,GEN,CPI,53197.0
175920,KERALA,2006,67 KODUNGALLUR,2 UMESH CHALLIYIL,M,44.0,GEN,JPSS,50675.0
175921,KERALA,2006,67 KODUNGALLUR,3 MOHAN SANKAR,M,52.0,GEN,BJP,9125.0
175922,KERALA,2006,67 KODUNGALLUR,4 K.RAJENDRAN,M,38.0,GEN,IND,1138.0
175923,KERALA,2006,67 KODUNGALLUR,5 RAGHAVAN,M,45.0,GEN,IND,474.0
175924,KERALA,2006,67 KODUNGALLUR,6 RAJAPPAN,M,60.0,GEN,IND,345.0
175925,KERALA,2006,68 ANKAMALI,1 JOSE THETTAYIL,M,55.0,GEN,JD(S),58703.0
175926,KERALA,2006,68 ANKAMALI,2 P.J.JOY,M,55.0,GEN,INC,52609.0
175927,KERALA,2006,68 ANKAMALI,3 A.K.NAZEER,M,46.0,GEN,BJP,3473.0
175928,KERALA,2006,68 ANKAMALI,4 M.R.SATHYADEVAN,M,40.0,SC,IND,1716.0
175929,KERALA,2006,68 ANKAMALI,5 P.D.JOY,M,39.0,GEN,IND,1550.0
175930,KERALA,2006,68 ANKAMALI,6 JAYAN,M,41.0,GEN,IND,501.0
175931,KERALA,2006,69 VADAKARA,1 S SHARMA,M,50.0,GEN,CPI(M),51590.0
175932,KERALA,2006,69 VADAKARA,2 M A CHANDRASEKHARAN,M,60.0,GEN,DIC,48516.0
175933,KERALA,2006,69 VADAKARA,3 M.A.BRAHMARAJ,M,39.0,GEN,BJP,5498.0
175934,KERALA,2006,69 VADAKARA,4 K V PURUSHOTHAMAN,M,74.0,GEN,IND,1405.0
175935,KERALA,2006,69 VADAKARA,5 M A CHANDRASEKHARAN,M,68.0,GEN,IND,1366.0
175936,KERALA,2006,69 VADAKARA,6 C K RAMESAN,M,51.0,SC,BSP,788.0
175937,KERALA,2006,69 VADAKARA,7 SHASHIKALA,F,42.0,SC,IND,615.0
175938,KERALA,2006,69 VADAKARA,8 ABDUL RAHIMAN,M,57.0,GEN,IND,537.0
175939,KERALA,2006,70 PARAVUR,1 ADV. V D SATHEESAN,M,41.0,GEN,INC,51099.0
175940,KERALA,2006,70 PARAVUR,2 K M DINAKARAN,M,47.0,GEN,CPI,43307.0
175941,KERALA,2006,70 PARAVUR,3 ADV V N SUNIL KUMAR,M,43.0,GEN,BJP,2859.0
175942,KERALA,2006,70 PARAVUR,4 SATHEESAN V T,M,37.0,GEN,IND,1232.0
175943,KERALA,2006,70 PARAVUR,5 P S KALADHARAN,M,64.0,GEN,BSP,924.0
175944,KERALA,2006,70 PARAVUR,6 M K VIJAYAN,M,53.0,GEN,IND,655.0
175945,KERALA,2006,71 NARAKAL,1 M K PURUSHOTHAMAN,M,44.0,SC,CPI(M),46681.0
175946,KERALA,2006,71 NARAKAL,2 ADV P V SREENIJAN,M,30.0,SC,INC,44050.0
175947,KERALA,2006,71 NARAKAL,3 V R JIJESH,M,29.0,SC,BJP,2700.0
175948,KERALA,2006,71 NARAKAL,4 PURUSHOTHAMAN,M,63.0,SC,IND,909.0
175949,KERALA,2006,71 NARAKAL,5 C A KUMARI,F,39.0,SC,IND,580.0
175950,KERALA,2006,71 NARAKAL,6 K D VISHWANATHAN,M,50.0,SC,IND,552.0
175951,KERALA,2006,71 NARAKAL,7 PRASAD K C,M,28.0,SC,IND,470.0
175952,KERALA,2006,71 NARAKAL,8 N V NANDANAN,M,37.0,SC,BSP,433.0
175953,KERALA,2006,72 ERANAKULAM,1 PROF. K V THOMAS,M,60.0,GEN,INC,43148.0
175954,KERALA,2006,72 ERANAKULAM,2 M M LOWRANACE,M,76.0,GEN,CPI(M),37348.0
175955,KERALA,2006,72 ERANAKULAM,3 NEDUMBASSERI RAVI,M,49.0,GEN,BJP,4902.0
175956,KERALA,2006,72 ERANAKULAM,4 PANJIMALA BALAKRISHNAN,M,66.0,SC,IND,767.0
175957,KERALA,2006,72 ERANAKULAM,5 P S KARUNAKARAN,M,65.0,SC,BSP,620.0
175958,KERALA,2006,73 MATTANCHERRY,1 V K IBRAHIM KUNJU,M,53.0,GEN,MUL,36119.0
175959,KERALA,2006,73 MATTANCHERRY,2 M C JOSEPHINE,F,56.0,GEN,CPI(M),20587.0
175960,KERALA,2006,73 MATTANCHERRY,3 PROF MATHEW PAILI,M,66.0,GEN,BJP,2324.0
175961,KERALA,2006,73 MATTANCHERRY,4 JOSEPHINE,F,44.0,GEN,IND,1149.0
175962,KERALA,2006,74 PALLURUTHY,1 C M DINESH MANI,M,56.0,GEN,CPI(M),60959.0
175963,KERALA,2006,74 PALLURUTHY,2 DOMANIC PRASENTATION,M,57.0,GEN,INC,54701.0
175964,KERALA,2006,74 PALLURUTHY,3 K N UNNI,M,54.0,GEN,BJP,4134.0
175965,KERALA,2006,74 PALLURUTHY,4 DOMINIC JOSEPH,M,50.0,GEN,IND,885.0
175966,KERALA,2006,74 PALLURUTHY,5 BENNY JOSEPH,M,34.0,GEN,IND,718.0
175967,KERALA,2006,74 PALLURUTHY,6 PURUSHAN,M,56.0,GEN,BSP,703.0
175968,KERALA,2006,75 THRIPUNITHURA,1 K BABU,M,52.0,GEN,INC,70935.0
175969,KERALA,2006,75 THRIPUNITHURA,2 K N RAVEENDRANATH,M,72.0,GEN,CPI(M),63593.0
175970,KERALA,2006,75 THRIPUNITHURA,3 PN,M,56.0,GEN,BJP,3095.0
175971,KERALA,2006,75 THRIPUNITHURA,4 RAVEENDRANATH A K,M,27.0,GEN,IND,636.0
175972,KERALA,2006,75 THRIPUNITHURA,5 RAVEENDRANATH C D,M,39.0,GEN,IND,561.0
175973,KERALA,2006,75 THRIPUNITHURA,6 AMBALATHARA VASU,M,63.0,SC,BSP,501.0
175974,KERALA,2006,75 THRIPUNITHURA,7 BABU KRISHNAN,M,53.0,GEN,IND,206.0
175975,KERALA,2006,75 THRIPUNITHURA,8 RAMACHANDRAN P H,M,35.0,GEN,LJP,192.0
175976,KERALA,2006,75 THRIPUNITHURA,9 AYYAPPAN,M,29.0,GEN,IND,148.0
175977,KERALA,2006,75 THRIPUNITHURA,10 P T POULOSE,M,43.0,GEN,IND,130.0
175978,KERALA,2006,76 ALWAYE,1 A M YOUSUF,M,54.0,GEN,CPI(M),60548.0
175979,KERALA,2006,76 ALWAYE,2 K MUHAMMADALI,M,55.0,GEN,INC,56182.0
175980,KERALA,2006,76 ALWAYE,3 P M VELAYUDHAN,M,53.0,SC,BJP,7162.0
175981,KERALA,2006,76 ALWAYE,4 EDAPPALLI BASHEER,M,49.0,GEN,IND,1099.0
175982,KERALA,2006,76 ALWAYE,5 PADMAKUMAR,M,39.0,SC,BSP,899.0
175983,KERALA,2006,76 ALWAYE,6 A A MOHAMMEDALI,M,55.0,GEN,IND,718.0
175984,KERALA,2006,76 ALWAYE,7 JACOB PETER,M,37.0,GEN,LJP,440.0
175985,KERALA,2006,77 PERUMBAVOOR,1 SAJU PAUL,M,39.0,GEN,CPI(M),63307.0
175986,KERALA,2006,77 PERUMBAVOOR,2 ADV. SHANI MOL USMAN,F,39.0,GEN,INC,50846.0
175987,KERALA,2006,77 PERUMBAVOOR,3 C P RADHAKRISHNAN,M,57.0,GEN,BJP,3150.0
175988,KERALA,2006,77 PERUMBAVOOR,4 JAYAN K A,M,35.0,GEN,IND,1015.0
175989,KERALA,2006,77 PERUMBAVOOR,5 M K MANOJ KUMAR,M,39.0,GEN,BSP,1002.0
175990,KERALA,2006,78 KUNNATHUNAD,1 ADV M M MONAYI,M,50.0,GEN,CPI(M),57584.0
175991,KERALA,2006,78 KUNNATHUNAD,2 P P THANKACHAN,M,67.0,GEN,INC,55527.0
175992,KERALA,2006,78 KUNNATHUNAD,3 K R RAJAGOPAL,M,39.0,GEN,BJP,3935.0
175993,KERALA,2006,78 KUNNATHUNAD,4 K JAFEERKHAN,M,43.0,GEN,IND,1017.0
175994,KERALA,2006,79 PIRAVOM,1 M J JACOB,M,62.0,GEN,CPI(M),52903.0
175995,KERALA,2006,79 PIRAVOM,2 T M JACOB,M,56.0,GEN,DIC,47753.0
175996,KERALA,2006,79 PIRAVOM,3 ADV. K V SABU,M,44.0,GEN,BJP,3355.0
175997,KERALA,2006,79 PIRAVOM,4 C P SAJU,M,37.0,GEN,IND,2047.0
175998,KERALA,2006,79 PIRAVOM,5 M K USHA,F,37.0,GEN,IND,944.0
175999,KERALA,2006,79 PIRAVOM,6 JACOB SEEMON,M,63.0,GEN,IND,626.0
176000,KERALA,2006,79 PIRAVOM,7 GEETHA,F,29.0,SC,IND,266.0
176001,KERALA,2006,80 MUVATTUPUZHA,1 BABU PAUL,M,50.0,GEN,CPI,48338.0
176002,KERALA,2006,80 MUVATTUPUZHA,2 ADV. JOHNY NELLOOR,M,55.0,GEN,DIC,35113.0
176003,KERALA,2006,80 MUVATTUPUZHA,3 P C CYRIAC,M,63.0,GEN,IND,5407.0
176004,KERALA,2006,80 MUVATTUPUZHA,4 JOHNY,M,41.0,GEN,IND,3062.0
176005,KERALA,2006,80 MUVATTUPUZHA,5 P R VIJAYAKUMAR,M,39.0,GEN,BJP,2625.0
176006,KERALA,2006,80 MUVATTUPUZHA,6 THOMAS KALLAN,M,65.0,GEN,IND,384.0
176007,KERALA,2006,80 MUVATTUPUZHA,7 TOM JOSE,M,41.0,GEN,IND,306.0
176008,KERALA,2006,80 MUVATTUPUZHA,8 YOKACHARYA NEELAN,M,38.0,GEN,IND,220.0
176009,KERALA,2006,80 MUVATTUPUZHA,9 SHIJU KURIAKOSE,M,27.0,GEN,IND,215.0
176010,KERALA,2006,81 KOTHAMANGALAM,1 CHEV. T. U KURUVILA,M,69.0,GEN,KEC,51498.0
176011,KERALA,2006,81 KOTHAMANGALAM,2 V J PAULOSE,M,57.0,GEN,INC,49684.0
176012,KERALA,2006,81 KOTHAMANGALAM,3 M RAMACHANDRAN,M,60.0,GEN,BJP,4333.0
176013,KERALA,2006,81 KOTHAMANGALAM,4 KURUVILA VARGHESE,M,60.0,GEN,IND,1032.0
176014,KERALA,2006,81 KOTHAMANGALAM,5 SHAJI CHERIYAN,M,39.0,GEN,IND,532.0
176015,KERALA,2006,81 KOTHAMANGALAM,6 APPUKUTTAN,M,71.0,GEN,IND,311.0
176016,KERALA,2006,81 KOTHAMANGALAM,7 POULOSE JOSEPH,M,62.0,GEN,IND,245.0
176017,KERALA,2006,82 THODUPUZHA,1 P J JOSEPH,M,64.0,GEN,KEC,68641.0
176018,KERALA,2006,82 THODUPUZHA,2 ADV P T THOMAS,M,55.0,GEN,INC,54860.0
176019,KERALA,2006,82 THODUPUZHA,3 SURESH KUMAR (K.S. AJI),M,32.0,GEN,BJP,2709.0
176020,KERALA,2006,82 THODUPUZHA,4 SIBY C MATHEW,M,32.0,GEN,IND,477.0
176021,KERALA,2006,82 THODUPUZHA,5 KUTTAPPAN NADUKANI,M,30.0,ST,IND,435.0
176022,KERALA,2006,82 THODUPUZHA,6 A N ARAVINDAN,M,37.0,SC,IND,243.0
176023,KERALA,2006,82 THODUPUZHA,7 M H SIDHIQUE,M,47.0,GEN,IND,223.0
176024,KERALA,2006,82 THODUPUZHA,8 M T THOMAS,M,48.0,GEN,IND,182.0
176025,KERALA,2006,83 DEVICOLAM,1 S RAJENDRAN,M,41.0,SC,CPI(M),52795.0
176026,KERALA,2006,83 DEVICOLAM,2 A K MONI,M,51.0,SC,INC,46908.0
176027,KERALA,2006,83 DEVICOLAM,3 R KANNIRAJ,M,38.0,SC,BJP,2787.0
176028,KERALA,2006,83 DEVICOLAM,4 G SOUNDARA RAJAN,M,52.0,SC,ADMK,1284.0
176029,KERALA,2006,83 DEVICOLAM,5 S RAJENDRAN 2,M,48.0,SC,IND,859.0
176030,KERALA,2006,84 IDUKKI,1 ROSHY AUGUSTINE,M,36.0,GEN,KEC(M),61883.0
176031,KERALA,2006,84 IDUKKI,2 C V VARGHESE,M,42.0,GEN,CPI(M),45543.0
176032,KERALA,2006,84 IDUKKI,3 P A VELUKUTTAN,M,39.0,GEN,BJP,2702.0
176033,KERALA,2006,84 IDUKKI,4 BABY THANNICKAL,M,47.0,GEN,IND,898.0
176034,KERALA,2006,84 IDUKKI,5 P K SAJEEVAN,M,35.0,GEN,BSP,794.0
176035,KERALA,2006,85 UDUMBANCHOLA,1 K K JAYACHANDRAN,M,54.0,GEN,CPI(M),69617.0
176036,KERALA,2006,85 UDUMBANCHOLA,2 EBRAHIMKUTTY KALLAR,M,38.0,GEN,DIC,49969.0
176037,KERALA,2006,85 UDUMBANCHOLA,3 SHAJI NELLIPARAMBIL,M,40.0,GEN,BJP,4185.0
176038,KERALA,2006,85 UDUMBANCHOLA,4 EBRAHIMKUTTY,M,46.0,GEN,IND,3977.0
176039,KERALA,2006,85 UDUMBANCHOLA,5 P I ANIL,M,33.0,GEN,BSP,1240.0
176040,KERALA,2006,85 UDUMBANCHOLA,6 K P RAJAPANDY,M,57.0,GEN,ADMK,915.0
176041,KERALA,2006,85 UDUMBANCHOLA,7 K R JAYACHANDRAN,M,37.0,GEN,IND,756.0
176042,KERALA,2006,85 UDUMBANCHOLA,8 KANCHIYAR,M,42.0,SC,IND,508.0
176043,KERALA,2006,86 PEERMADE,1 E S BIJIMOL,F,35.0,GEN,CPI,45465.0
176044,KERALA,2006,86 PEERMADE,2 ADV. E M AUGASTHY,M,55.0,GEN,INC,40161.0
176045,KERALA,2006,86 PEERMADE,3 ADV. STEPHEN ISSAC,M,32.0,GEN,BJP,3217.0
176046,KERALA,2006,86 PEERMADE,4 SUPPUROYAL M K,M,46.0,GEN,ADMK,1648.0
176047,KERALA,2006,87 KANJIRAPPALLY,1 ALPHONS KANNANTHANAM,M,52.0,GEN,IND,42413.0
176048,KERALA,2006,87 KANJIRAPPALLY,2 JOSEPH VAZHACKEN,M,49.0,GEN,INC,31676.0
176049,KERALA,2006,87 KANJIRAPPALLY,3 GEORGEKUTTY AUGUSTHY,M,45.0,GEN,IND,12803.0
176050,KERALA,2006,87 KANJIRAPPALLY,4 K P SHOUKKATH,M,46.0,GEN,IND,9333.0
176051,KERALA,2006,87 KANJIRAPPALLY,5 ANIYAN ERUMELY,M,45.0,GEN,BJP,2285.0
176052,KERALA,2006,87 KANJIRAPPALLY,6 N M ENGELS,M,64.0,SC,BSP,1278.0
176053,KERALA,2006,87 KANJIRAPPALLY,7 C T ALEXANDER,M,40.0,GEN,IND,653.0
176054,KERALA,2006,87 KANJIRAPPALLY,8 T J THANKAPPAN,M,54.0,SC,IND,434.0
176055,KERALA,2006,87 KANJIRAPPALLY,9 RAJU VATTAPPARA,M,47.0,SC,IND,344.0
176056,KERALA,2006,87 KANJIRAPPALLY,10 AJUMON,M,26.0,GEN,IND,258.0
176057,KERALA,2006,88 VAZHOOR,1 JAYARAJAN,M,50.0,GEN,KEC(M),42290.0
176058,KERALA,2006,88 VAZHOOR,2 RAJENDRAN,M,54.0,GEN,CPI,35624.0
176059,KERALA,2006,88 VAZHOOR,3 HARI,M,27.0,GEN,BJP,2946.0
176060,KERALA,2006,88 VAZHOOR,4 SIVADAS,M,70.0,SC,BSP,1320.0
176061,KERALA,2006,89 CHANGANACHERRY,1 C F THOMAS,M,66.0,GEN,KEC(M),50435.0
176062,KERALA,2006,89 CHANGANACHERRY,2 A V RUSSEL,M,44.0,GEN,CPI(M),40782.0
176063,KERALA,2006,89 CHANGANACHERRY,3 SHYLAMMA RAJAPPAN,F,39.0,GEN,BJP,3544.0
176064,KERALA,2006,89 CHANGANACHERRY,4 RAJEEV,M,30.0,SC,BSP,1061.0
176065,KERALA,2006,89 CHANGANACHERRY,5 K SADANANDAN,M,35.0,GEN,IND,557.0
176066,KERALA,2006,89 CHANGANACHERRY,6 RAGHUNATHAN,M,46.0,GEN,IND,404.0
176067,KERALA,2006,90 KOTTAYAM,1 V N VASAVAN,M,51.0,GEN,CPI(M),47731.0
176068,KERALA,2006,90 KOTTAYAM,2 AJAY THARAYIL,M,48.0,GEN,INC,47249.0
176069,KERALA,2006,90 KOTTAYAM,3 T N HARIKUMAR,M,31.0,GEN,BJP,4351.0
176070,KERALA,2006,90 KOTTAYAM,4 E SREEDHARAN,M,61.0,GEN,IND,405.0
176071,KERALA,2006,90 KOTTAYAM,5 T M KUNJUMOL,F,38.0,GEN,IND,359.0
176072,KERALA,2006,90 KOTTAYAM,6 T J JOHNYKUTTY,M,40.0,GEN,IND,293.0
176073,KERALA,2006,91 ETTUMANOOR,1 THOMAS CHAZHIKKADAN,M,54.0,GEN,KEC(M),48789.0
176074,KERALA,2006,91 ETTUMANOOR,2 ADV. K.S.KRISHNANKUTTY,M,44.0,GEN,CPI(M),43809.0
176075,KERALA,2006,91 ETTUMANOOR,3 ETTUMANOOR,M,58.0,GEN,BJP,3262.0
176076,KERALA,2006,91 ETTUMANOOR,4 A P JAYAPRAKASH,M,55.0,SC,BSP,1068.0
176077,KERALA,2006,92 PUTHUPPALLY,1 OOMMEN CHANDY,M,62.0,GEN,INC,64910.0
176078,KERALA,2006,92 PUTHUPPALLY,2 SINDHU JOY,F,28.0,GEN,CPI(M),45047.0
176079,KERALA,2006,92 PUTHUPPALLY,3 N K NARAYANAN,M,45.0,GEN,BJP,3522.0
176080,KERALA,2006,92 PUTHUPPALLY,4 SREENI K JACOB,M,34.0,GEN,BSP,1061.0
176081,KERALA,2006,92 PUTHUPPALLY,5 THOMAS,M,37.0,GEN,IND,757.0
176082,KERALA,2006,93 POONJAR,1 P C GEORGE (PLATHOTTAM),M,54.0,GEN,KCS,48795.0
176083,KERALA,2006,93 POONJAR,2 ADV. T V ABRAHAM,M,52.0,GEN,KEC(M),41158.0
176084,KERALA,2006,93 POONJAR,3 ADV. T S JAYAKUMAR,M,38.0,GEN,BJP,1652.0
176085,KERALA,2006,93 POONJAR,3 ADV. T S JAYAKUMAR,M,38.0,GEN,BJP,1652.0
176086,KERALA,2006,93 POONJAR,4 P C GEORGE,M,40.0,GEN,UIPP,736.0
176087,KERALA,2006,93 POONJAR,5 P V ABRAHAM,M,53.0,GEN,IND,372.0
176088,KERALA,2006,93 POONJAR,6 SAJI ABRAHAM,M,54.0,GEN,IND,314.0
176089,KERALA,2006,93 POONJAR,7 P C GEORGE PLAKUTTAM,M,43.0,GEN,IND,293.0
176090,KERALA,2006,93 POONJAR,8 RAJENDRA PRASAD,M,35.0,GEN,BSP,287.0
176091,KERALA,2006,93 POONJAR,9 T S ABRAHAM,M,47.0,GEN,IND,122.0
176092,KERALA,2006,94 PALA,1 K M MANI,M,74.0,GEN,KEC(M),46608.0
176093,KERALA,2006,94 PALA,2 MANI C KAPPAN,M,49.0,GEN,NCP,38849.0
176094,KERALA,2006,94 PALA,3 JAYASOORYAN,M,40.0,GEN,BJP,3566.0
176095,KERALA,2006,94 PALA,4 P I THANKACHAN,M,39.0,GEN,BSP,362.0
176096,KERALA,2006,94 PALA,5 SHIBY M AIKKARA,M,35.0,GEN,IND,319.0
176097,KERALA,2006,94 PALA,6 K T MATHEW,M,46.0,GEN,IND,310.0
176098,KERALA,2006,94 PALA,7 PAUL,M,68.0,GEN,IND,230.0
176099,KERALA,2006,94 PALA,8 V A SUNNY,M,37.0,GEN,IND,191.0
176100,KERALA,2006,95 KADUTHURUTHY,1 ADV. MONS JOSEPH,M,41.0,GEN,KEC,44958.0
176101,KERALA,2006,95 KADUTHURUTHY,2 STEPHEN GEORGE,M,42.0,GEN,KEC(M),42957.0
176102,KERALA,2006,95 KADUTHURUTHY,3 K R MADHU,M,41.0,GEN,BJP,2646.0
176103,KERALA,2006,95 KADUTHURUTHY,4 MONSON JOSEPH,M,37.0,GEN,IND,1105.0
176104,KERALA,2006,95 KADUTHURUTHY,5 C M DEVASIA,M,61.0,GEN,BSP,927.0
176105,KERALA,2006,95 KADUTHURUTHY,6 E V JOSEPH,M,45.0,GEN,SWJP,439.0
